8.064730350537723247e-01
1.000000000000000000e+00
4.662887608461486755e-01
0.000000000000000000e+00
7.635327635327637807e-01
1.223626736532153897e-01
5.654466417266559297e-01
7.188391357997584441e-01
6.321408265254211400e-01
7.093495934959346272e-01
7.675378676637455433e-01
5.093351307164181163e-01
7.339700538237945437e-01
1.343298750151683818e-01
3.437500000000000000e-01
7.474160206718352129e-01
7.846247687952894179e-01
8.331313157088904298e-01
9.511030698491448887e-02
6.602564102564104642e-01
7.991353264236537024e-01
1.005667453422452451e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.703422031508516343e-01
4.969884014141016659e-01
4.555495656839081975e-01
5.616051286650074470e-01
4.595494682515191553e-01
1.266980100629713224e-01
2.234848484848486194e-01
6.692438849475849105e-01
8.289040889386577460e-01
7.929004342483396695e-01
8.458148368482655277e-01
6.027150544191691717e-01
8.150279879300985630e-01
7.539135651277039107e-01
6.502584132244445536e-01
6.426666666666666083e-01
7.774418409339033387e-01
8.589743589743592533e-01
6.529837118116259553e-01
7.282165460157346004e-01
7.699042302931110582e-01
1.840785760500699142e-01
7.730687830687827944e-01
6.527777777777777901e-01
8.196721311475410054e-01
8.649254755319605303e-01
2.777777777777777346e-01
6.864224137931034253e-01
4.892307692307691913e-01
0.000000000000000000e+00
1.746724890829695342e-01
1.264367816091954144e-01
6.223618915219969461e-01
4.741379310344826653e-02
8.610194910100619214e-01
5.738731804084294952e-01
8.556701030927836849e-01
5.050505050505051940e-01
5.326563612774530831e-01
4.603419929280048173e-01
7.683895155122425491e-01
5.420168067226891484e-01
7.094501379582180967e-01
2.030071016422548003e-01
8.165213417704620946e-01
7.986656722532421426e-01
7.774668145960011989e-01
4.062499999999999445e-01
6.346153846153848033e-01
3.007980019493177726e-01
6.466324028812253655e-01
8.017173228043442679e-01
6.485586907907976428e-01
1.915584415584415390e-01
2.210274790919952159e-01
6.870229007633585905e-01
7.569209517638719742e-01
7.046957671957670977e-01
0.000000000000000000e+00
1.094662228831490280e-01
5.794394094377590676e-01
7.440441536979776060e-01
8.303829439259535761e-01
8.562631312033617270e-01
2.868544287417739147e-01
8.431399532237817684e-01
7.795686073792164050e-01
7.982955036614264310e-01
7.490445876354326904e-01
1.183330393406716030e-01
7.170751633986930385e-01
1.000000000000000000e+00
8.164265706282515245e-01
6.492117117117138791e-01
5.357142857142858927e-02
7.030202510046923425e-01
1.445312500000002220e-01
9.649122807017546100e-02
4.999999999999999445e-01
8.696203249129984547e-01
4.236191221001087692e-01
8.923931402648689337e-01
6.071428571428573173e-01
4.439183650970165984e-01
8.843137254901960453e-01
1.912327591117518044e-01
1.131996658312448140e-01
5.514560613244822926e-03
7.607120051085566326e-01
1.270816065788143712e-01
